======================================================
          DUMPING JIRA DAILY REPORTS
Fri Sep 29 11:44:27 UTC 2017
======================================================
*** Collect from date: 2017-09-28
*** Collect to   date: 2017-09-29
---------------------------
PRTG: retrieving PRTG / HOSTS
API CALL: https://prtg.xtratelecom.es/api/table.xml?username=alvaro.paricio@masmovil.com&passhash=2990680966&count=10000&content=devices&columns=objid,group,host,device,sensor,status,parent,parentid,location,type,name,message&output=csvtable
<Response [200]>
"ID","ID(RAW)","Grupo","Grupo(RAW)","Host","Host(RAW)","Aparato","Aparato(RAW)","Sensor","Sensor(RAW)","Estado","Estado(RAW)","Nodriza","Nodriza(RAW)","ID nodriza","ID nodriza(RAW)","Ubicación","Ubicación(RAW)","Tipo","Tipo(RAW)","Objeto","Objeto(RAW)","Mensaje","Mensaje(RAW)"
"33128","33128","cableop Entice","cableop Entice","88.148.119.243","88.148.119.243","CABLEOPERADOR_DENIA_248000","CABLEOPERADOR_DENIA_248000","","","Pausado (pausado)","7","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_DENIA_248000","CABLEOPERADOR_DENIA_248000","","[[ . (pausado a las 12/03/2014 17:10:57 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33131","33131","cableop Entice","cableop Entice","88.148.51.140","88.148.51.140","CABLEOPERADOR_ABARAN_296000","CABLEOPERADOR_ABARAN_296000","","","Pausado (pausado)","7","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_ABARAN_296000","CABLEOPERADOR_ABARAN_296000","","[[ . (pausado a las 12/03/2014 17:11:14 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33137","33137","cableop Entice","cableop Entice","88.148.51.246","88.148.51.246","CABLEOPERADOR_TELEREDOVA_C238000","CABLEOPERADOR_TELEREDOVA_C238000","","","Disponible","3","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_TELEREDOVA_C238000","CABLEOPERADOR_TELEREDOVA_C238000","","OK"
"33163","33163","cableop Entice","cableop Entice","88.148.52.12","88.148.52.12","CABLEOPERADOR_TELECARTA_221000","CABLEOPERADOR_TELECARTA_221000","","","Disponible","3","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_TELECARTA_221000","CABLEOPERADOR_TELECARTA_221000","","OK"
"33166","33166","cableop Entice","cableop Entice","88.148.8.5","88.148.8.5","CABLEOPERADOR_258000_SKYNET","CABLEOPERADOR_258000_SKYNET","","","Disponible","3","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_258000_SKYNET","CABLEOPERADOR_258000_SKYNET","","OK"
"33170","33170","cableop Entice","cableop Entice","89.29.160.10","89.29.160.10","CABLEOPERADOR_NOV_MONFT_215004","CABLEOPERADOR_NOV_MONFT_215004","","","Pausado (pausado)","7","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_NOV_MONFT_215004","CABLEOPERADOR_NOV_MONFT_215004","","[[ Cliente ha bloquedado ping a su maquina (pausado a las 05/06/2014 9:21:15 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33173","33173","cableop Entice","cableop Entice","89.29.160.11","89.29.160.11","CABLEOPERADOR_NOVELDA_229000","CABLEOPERADOR_NOVELDA_229000","","","Disponible","3","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_NOVELDA_229000","CABLEOPERADOR_NOVELDA_229000","","OK"
"33176","33176","cableop Entice","cableop Entice","89.29.160.8","89.29.160.8","CABLEOPERADOR_NOVELDA3_229000","CABLEOPERADOR_NOVELDA3_229000","","","Disponible","3","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_NOVELDA3_229000","CABLEOPERADOR_NOVELDA3_229000","","OK"
"33179","33179","cableop Entice","cableop Entice","89.29.188.2","89.29.188.2","CABLEOPERADOR_ELDA_289000","CABLEOPERADOR_ELDA_289000","","","Pausado (pausado)","7","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_ELDA_289000","CABLEOPERADOR_ELDA_289000","","[[ . (pausado a las 12/03/2014 17:11:30 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33182","33182","cableop Entice","cableop Entice","89.29.188.3","89.29.188.3","CABLEOPERADOR_PETREL_C215008","CABLEOPERADOR_PETREL_C215008","","","Disponible","3","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_PETREL_C215008","CABLEOPERADOR_PETREL_C215008","","OK"
"33185","33185","cableop Entice","cableop Entice","89.29.188.44","89.29.188.44","CABLEOPERADOR_MONOVAR_289000","CABLEOPERADOR_MONOVAR_289000","","","Pausado (pausado)","7","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_MONOVAR_289000","CABLEOPERADOR_MONOVAR_289000","","[[ . (pausado a las 12/03/2014 17:11:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33188","33188","cableop Entice","cableop Entice","89.29.244.12","89.29.244.12","CABLEOPERADOR_CREVISION_264000","CABLEOPERADOR_CREVISION_264000","","","Disponible","3","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABLEOPERADOR_CREVISION_264000","CABLEOPERADOR_CREVISION_264000","","OK"
"33191","33191","cableop Entice","cableop Entice","91.116.169.248","91.116.169.248","OPENOR_215077","OPENOR_215077","","","Disponible","3","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","OPENOR_215077","OPENOR_215077","","OK"
"33195","33195","cableop Entice","cableop Entice","94.76.184.53","94.76.184.53","HERRERA_216037_test","HERRERA_216037_test","","","Disponible","3","","","33026","33026","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","HERRERA_216037_test","HERRERA_216037_test","","OK"
"33198","33198","cableop Kamailio","cableop Kamailio","84.232.73.227","84.232.73.227","ILORCI_285000","ILORCI_285000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ILORCI_285000","ILORCI_285000","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33201","33201","cableop Kamailio","cableop Kamailio","91.90.0.10","91.90.0.10","CANAL2000_260000","CANAL2000_260000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CANAL2000_260000","CANAL2000_260000","","[[ pausado a las 27/01/2015 14:33:15 por Fausto Moreno ]]: Pausado por usuario"
"33204","33204","cableop Kamailio","cableop Kamailio","88.148.51.132","88.148.51.132","CALASPARRA_252000","CALASPARRA_252000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CALASPARRA_252000","CALASPARRA_252000","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33207","33207","cableop Kamailio","cableop Kamailio","89.140.141.51","89.140.141.51","COTA_255000","COTA_255000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","COTA_255000","COTA_255000","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33210","33210","cableop Kamailio","cableop Kamailio","89.29.190.10","89.29.190.10","TELEJUMILLA_225000_1","TELEJUMILLA_225000_1","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","TELEJUMILLA_225000_1","TELEJUMILLA_225000_1","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33213","33213","cableop Kamailio","cableop Kamailio","89.29.190.32","89.29.190.32","TELEJUMILLA_225000_2","TELEJUMILLA_225000_2","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","TELEJUMILLA_225000_2","TELEJUMILLA_225000_2","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33216","33216","cableop Kamailio","cableop Kamailio","89.29.190.33","89.29.190.33","TELEJUMILLA_225000_3","TELEJUMILLA_225000_3","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","TELEJUMILLA_225000_3","TELEJUMILLA_225000_3","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33219","33219","cableop Kamailio","cableop Kamailio","84.232.73.156","84.232.73.156","LA_MANGA_234000","LA_MANGA_234000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","LA_MANGA_234000","LA_MANGA_234000","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33222","33222","cableop Kamailio","cableop Kamailio","178.156.37.236","178.156.37.236","MORATALLA_283000","MORATALLA_283000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","MORATALLA_283000","MORATALLA_283000","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33225","33225","cableop Kamailio","cableop Kamailio","227000","227000","JAVALI_227000_1","JAVALI_227000_1","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","JAVALI_227000_1","JAVALI_227000_1","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33228","33228","cableop Kamailio","cableop Kamailio","62.82.196.182","62.82.196.182","JAVALI_227000_2","JAVALI_227000_2","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","JAVALI_227000_2","JAVALI_227000_2","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33231","33231","cableop Kamailio","cableop Kamailio","84.232.79.188","84.232.79.188","ALBATERA_243000","ALBATERA_243000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ALBATERA_243000","ALBATERA_243000","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33235","33235","cableop Kamailio","cableop Kamailio","84.232.73.218","84.232.73.218","CALLOSA_267000","CALLOSA_267000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CALLOSA_267000","CALLOSA_267000","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33238","33238","cableop Kamailio","cableop Kamailio","89.29.188.2","89.29.188.2","ELDA_289000_1","ELDA_289000_1","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ELDA_289000_1","ELDA_289000_1","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33241","33241","cableop Kamailio","cableop Kamailio","89.29.188.3","89.29.188.3","ELDA_289000_2","ELDA_289000_2","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ELDA_289000_2","ELDA_289000_2","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33244","33244","cableop Kamailio","cableop Kamailio","89.29.188.44","89.29.188.44","ELDA_289000_3","ELDA_289000_3","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ELDA_289000_3","ELDA_289000_3","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33247","33247","cableop Kamailio","cableop Kamailio","84.232.79.13","84.232.79.13","PINOSO_216101","PINOSO_216101","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","PINOSO_216101","PINOSO_216101","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33250","33250","cableop Kamailio","cableop Kamailio","88.148.119.243","88.148.119.243","DENIA_216128","DENIA_216128","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","DENIA_216128","DENIA_216128","","[[ . (pausado a las 12/12/2013 17:52:18 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33253","33253","cableop Kamailio","cableop Kamailio","84.232.113.211","84.232.113.211","TELEALMONTE_297000","TELEALMONTE_297000","","","Disponible","3","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","TELEALMONTE_297000","TELEALMONTE_297000","","OK"
"33256","33256","cableop Kamailio","cableop Kamailio","84.232.113.12","84.232.113.12","ANDE_ZARZA_272000","ANDE_ZARZA_272000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ANDE_ZARZA_272000","ANDE_ZARZA_272000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33259","33259","cableop Kamailio","cableop Kamailio","31.131.177.6","31.131.177.6","PUERTO_REAL_287000","PUERTO_REAL_287000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","PUERTO_REAL_287000","PUERTO_REAL_287000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33262","33262","cableop Kamailio","cableop Kamailio","195.100.20.6","195.100.20.6","DON_BENITO_263000","DON_BENITO_263000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","DON_BENITO_263000","DON_BENITO_263000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33265","33265","cableop Kamailio","cableop Kamailio","84.232.113.20","84.232.113.20","CORIA_223000","CORIA_223000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CORIA_223000","CORIA_223000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33268","33268","cableop Kamailio","cableop Kamailio","91.230.55.6","91.230.55.6","GRANACABLE_239000","GRANACABLE_239000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","GRANACABLE_239000","GRANACABLE_239000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33271","33271","cableop Kamailio","cableop Kamailio","84.232.73.166","84.232.73.166","INDALOTV_277000","INDALOTV_277000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","INDALOTV_277000","INDALOTV_277000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33274","33274","cableop Kamailio","cableop Kamailio","84.232.113.188","84.232.113.188","TCD_PALOS_254000","TCD_PALOS_254000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","TCD_PALOS_254000","TCD_PALOS_254000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33277","33277","cableop Kamailio","cableop Kamailio","46.234.154.51","46.234.154.51","EPROSUR_256000","EPROSUR_256000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","EPROSUR_256000","EPROSUR_256000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33280","33280","cableop Kamailio","cableop Kamailio","84.232.113.51","84.232.113.51","EPROSUR_256000_1","EPROSUR_256000_1","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","EPROSUR_256000_1","EPROSUR_256000_1","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33283","33283","cableop Kamailio","cableop Kamailio","88.148.123.236","88.148.123.236","CABEZAS_259000","CABEZAS_259000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CABEZAS_259000","CABEZAS_259000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33286","33286","cableop Kamailio","cableop Kamailio","84.232.113.60","84.232.113.60","UTRERA_280000_1","UTRERA_280000_1","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","UTRERA_280000_1","UTRERA_280000_1","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33289","33289","cableop Kamailio","cableop Kamailio","46.234.154.3","46.234.154.3","UTRERA_280000_2","UTRERA_280000_2","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","UTRERA_280000_2","UTRERA_280000_2","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33292","33292","cableop Kamailio","cableop Kamailio","84.232.113.76","84.232.113.76","PILAS_TV_278000","PILAS_TV_278000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","PILAS_TV_278000","PILAS_TV_278000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33295","33295","cableop Kamailio","cableop Kamailio","84.232.113.99","84.232.113.99","ROCIANA_249999","ROCIANA_249999","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ROCIANA_249999","ROCIANA_249999","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33298","33298","cableop Kamailio","cableop Kamailio","94.76.167.211","94.76.167.211","LA_RODA_216110","LA_RODA_216110","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","LA_RODA_216110","LA_RODA_216110","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33301","33301","cableop Kamailio","cableop Kamailio","88.148.113.4","88.148.113.4","REDVISION_228000","REDVISION_228000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","REDVISION_228000","REDVISION_228000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33304","33304","cableop Kamailio","cableop Kamailio","192.166.151.244","192.166.151.244","REDVISION_228000_1","REDVISION_228000_1","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","REDVISION_228000_1","REDVISION_228000_1","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33307","33307","cableop Kamailio","cableop Kamailio","185.30.244.3","185.30.244.3","ARAHAL_253000","ARAHAL_253000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ARAHAL_253000","ARAHAL_253000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33310","33310","cableop Kamailio","cableop Kamailio","178.156.41.60","178.156.41.60","ISP_TV_216111","ISP_TV_216111","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ISP_TV_216111","ISP_TV_216111","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
"33313","33313","cableop Kamailio","cableop Kamailio","88.148.51.246","88.148.51.246","TELEREDOVAN_238000","TELEREDOVAN_238000","","","Pausado (pausado)","7","","","33027","33027","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","TELEREDOVAN_238000","TELEREDOVAN_238000","","[[ . (pausado a las 12/12/2013 17:52:42 por Cruz Antonio Perez) ]]: Pausado por usuario"
